word,data/austen-emma.txt,data/austen-persuasion.txt,data/austen-sense.txt
exclaimed,0.36666666666666664,0.26666666666666666,0.36666666666666664
exclaiming,0.5714285714285714,0.2857142857142857,0.14285714285714285
exclamation,0.375,0.125,0.5
excuse,0.54,0.14,0.32
excused,0.3333333333333333,0.3333333333333333,0.3333333333333333
excuses,0.8,0.1,0.1
exercise,0.7083333333333334,0.08333333333333333,0.20833333333333334
exerted,0.2,0.4,0.4
exertion,0.17647058823529413,0.23529411764705882,0.5882352941176471
exertions,0.46153846153846156,0.3076923076923077,0.23076923076923078
existed,0.25,0.25,0.5
existence,0.3125,0.1875,0.5
expectation,0.3181818181818182,0.09090909090909091,0.5909090909090909
expectations,0.36363636363636365,0.18181818181818182,0.45454545454545453
expected,0.4105263157894737,0.18947368421052632,0.4
expecting,0.6,0.15,0.25
expedient,0.16666666666666666,0.16666666666666666,0.6666666666666666
expense,0.3181818181818182,0.09090909090909091,0.5909090909090909
expenses,0.09090909090909091,0.2727272727272727,0.6363636363636364
experience,0.3076923076923077,0.38461538461538464,0.3076923076923077
experienced,0.16666666666666666,0.16666666666666666,0.6666666666666666
explain,0.1875,0.3125,0.5
explained,0.17647058823529413,0.23529411764705882,0.5882352941176471
explanation,0.4375,0.1875,0.375
explanations,0.5,0.16666666666666666,0.3333333333333333
expose,0.625,0.125,0.25
exposed,0.36363636363636365,0.18181818181818182,0.45454545454545453
expressed,0.26666666666666666,0.23333333333333334,0.5
expressing,0.6666666666666666,0.08333333333333333,0.25
expression,0.3103448275862069,0.2413793103448276,0.4482758620689655
expressions,0.5333333333333333,0.26666666666666666,0.2
expressive,0.3333333333333333,0.16666666666666666,0.5
exquisite,0.4444444444444444,0.3333333333333333,0.2222222222222222
extended,0.14285714285714285,0.14285714285714285,0.7142857142857143
extensive,0.4444444444444444,0.2222222222222222,0.3333333333333333
extraordinary,0.5,0.29545454545454547,0.20454545454545456
extravagance,0.4,0.2,0.4
extravagant,0.16666666666666666,0.3333333333333333,0.5
extreme,0.6111111111111112,0.16666666666666666,0.2222222222222222
extremely,0.6847826086956522,0.17391304347826086,0.14130434782608695
exultation,0.4,0.2,0.4
failed,0.5,0.3333333333333333,0.16666666666666666
failure,0.5,0.25,0.25
faithful,0.5,0.25,0.25
familiar,0.6,0.2,0.2
families,0.5,0.36363636363636365,0.13636363636363635
famous,0.6,0.2,0.2
fancied,0.3103448275862069,0.3448275862068966,0.3448275862068966
fashion,0.38461538461538464,0.23076923076923078,0.38461538461538464
fashionable,0.16666666666666666,0.5,0.3333333333333333
fashioned,0.16666666666666666,0.5,0.3333333333333333
fastidious,0.2,0.4,0.4
fatigue,0.1111111111111111,0.2222222222222222,0.6666666666666666
fatigued,0.5714285714285714,0.14285714285714285,0.2857142857142857
fatigues,0.4,0.2,0.4
favour,0.36231884057971014,0.2463768115942029,0.391304347826087
favourable,0.5652173913043478,0.17391304347826086,0.2608695652173913
favourite,0.4074074074074074,0.14814814814814814,0.4444444444444444
feared,0.36666666666666664,0.2,0.43333333333333335
fearful,0.35714285714285715,0.21428571428571427,0.42857142857142855
feature,0.7142857142857143,0.14285714285714285,0.14285714285714285
features,0.3333333333333333,0.42857142857142855,0.23809523809523808
february,0.4666666666666667,0.13333333333333333,0.4
feebleness,0.25,0.25,0.5
feeling,0.46956521739130436,0.3130434782608696,0.21739130434782608
feelingly,0.5,0.16666666666666666,0.3333333333333333
feelings,0.4024390243902439,0.3048780487804878,0.2926829268292683
felicity,0.45454545454545453,0.3181818181818182,0.22727272727272727
female,0.6363636363636364,0.2727272727272727,0.09090909090909091
females,0.4,0.4,0.2
figure,0.4,0.2,0.4
finished,0.46153846153846156,0.07692307692307693,0.46153846153846156
finishing,0.25,0.25,0.5
flattered,0.3076923076923077,0.3076923076923077,0.38461538461538464
flattering,0.3333333333333333,0.1111111111111111,0.5555555555555556
followed,0.47540983606557374,0.2459016393442623,0.2786885245901639
following,0.42424242424242425,0.2727272727272727,0.30303030303030304
foolish,0.5625,0.125,0.3125
footsteps,0.3333333333333333,0.3333333333333333,0.3333333333333333
forbearance,0.5714285714285714,0.14285714285714285,0.2857142857142857
foresaw,0.6,0.2,0.2
foresee,0.3333333333333333,0.2222222222222222,0.4444444444444444
foreseeing,0.4,0.4,0.2
foreseen,0.6,0.2,0.2
foretold,0.25,0.25,0.5
forgetting,0.7,0.2,0.1
forgive,0.3333333333333333,0.1111111111111111,0.5555555555555556
forgiven,0.2631578947368421,0.21052631578947367,0.5263157894736842
forgotten,0.5454545454545454,0.2727272727272727,0.18181818181818182
formidable,0.5,0.16666666666666666,0.3333333333333333
fortitude,0.2,0.3,0.5
fortunate,0.8,0.06666666666666667,0.13333333333333333
fortunately,0.3333333333333333,0.1111111111111111,0.5555555555555556
fortune,0.32323232323232326,0.29292929292929293,0.3838383838383838
fourteen,0.2,0.6,0.2
freedom,0.42857142857142855,0.14285714285714285,0.42857142857142855
frequent,0.4,0.15,0.45
frequently,0.34782608695652173,0.043478260869565216,0.6086956521739131
friendliness,0.42857142857142855,0.2857142857142857,0.2857142857142857
friendship,0.423728813559322,0.23728813559322035,0.3389830508474576
frightened,0.631578947368421,0.10526315789473684,0.2631578947368421
fruitless,0.3333333333333333,0.3333333333333333,0.3333333333333333
furnished,0.5,0.25,0.25
furniture,0.10526315789473684,0.42105263157894735,0.47368421052631576
future,0.2807017543859649,0.24561403508771928,0.47368421052631576
gaiety,0.3333333333333333,0.16666666666666666,0.5
gained,0.20833333333333334,0.16666666666666666,0.625
gaining,0.3333333333333333,0.16666666666666666,0.5
general,0.41830065359477125,0.2222222222222222,0.35947712418300654
generally,0.46153846153846156,0.34615384615384615,0.19230769230769232
generosity,0.3333333333333333,0.16666666666666666,0.5
generous,0.36363636363636365,0.18181818181818182,0.45454545454545453
genius,0.2857142857142857,0.14285714285714285,0.5714285714285714
genteel,0.2857142857142857,0.14285714285714285,0.5714285714285714
gentleman,0.3026315789473684,0.35526315789473684,0.34210526315789475
gentlemanlike,0.5833333333333334,0.16666666666666666,0.25
gentlemans,0.5625,0.3125,0.125
gentlemen,0.5675675675675675,0.2972972972972973,0.13513513513513514
gentleness,0.23076923076923078,0.38461538461538464,0.38461538461538464
gloried,0.25,0.5,0.25
goodbreeding,0.3333333333333333,0.16666666666666666,0.5
goodhearted,0.2,0.2,0.6
goodhumoured,0.5,0.2857142857142857,0.21428571428571427
goodnatured,0.4375,0.125,0.4375
goodness,0.35294117647058826,0.23529411764705882,0.4117647058823529
goodwill,0.6,0.2,0.2
governed,0.2857142857142857,0.14285714285714285,0.5714285714285714
graceful,0.4444444444444444,0.1111111111111111,0.4444444444444444
graciousness,0.3333333333333333,0.16666666666666666,0.5
gradually,0.5,0.4,0.1
grandeur,0.3333333333333333,0.3333333333333333,0.3333333333333333
grateful,0.45161290322580644,0.12903225806451613,0.41935483870967744
gratefully,0.5,0.1,0.4
gratification,0.09090909090909091,0.7272727272727273,0.18181818181818182
gratifying,0.36363636363636365,0.09090909090909091,0.5454545454545454
gratitude,0.5178571428571429,0.17857142857142858,0.30357142857142855
greater,0.37037037037037035,0.16049382716049382,0.4691358024691358
greatest,0.4461538461538462,0.12307692307692308,0.4307692307692308
grievance,0.5,0.25,0.25
grieved,0.5333333333333333,0.3333333333333333,0.13333333333333333
guarded,0.5,0.16666666666666666,0.3333333333333333
guessed,0.5384615384615384,0.15384615384615385,0.3076923076923077
guidance,0.2,0.6,0.2
guide,0.4,0.4,0.2
guided,0.42857142857142855,0.21428571428571427,0.35714285714285715
handsome,0.43037974683544306,0.24050632911392406,0.3291139240506329
handsomely,0.6666666666666666,0.16666666666666666,0.16666666666666666
handsomest,0.5,0.16666666666666666,0.3333333333333333
handwriting,0.5714285714285714,0.14285714285714285,0.2857142857142857
happened,0.39705882352941174,0.16176470588235295,0.4411764705882353
happening,0.5,0.375,0.125
happier,0.45454545454545453,0.22727272727272727,0.3181818181818182
happiest,0.3333333333333333,0.3333333333333333,0.3333333333333333
happiness,0.4444444444444444,0.1871345029239766,0.3684210526315789
hardened,0.14285714285714285,0.2857142857142857,0.5714285714285714
hazarded,0.5,0.25,0.25
headache,0.6666666666666666,0.16666666666666666,0.16666666666666666
hearing,0.4189189189189189,0.21621621621621623,0.36486486486486486
heartily,0.3,0.1,0.6
heaven,0.2857142857142857,0.35714285714285715,0.35714285714285715
heavens,0.1111111111111111,0.4444444444444444,0.4444444444444444
heightened,0.16666666666666666,0.3333333333333333,0.5
hereafter,0.21428571428571427,0.35714285714285715,0.42857142857142855
heroism,0.5,0.25,0.25
hesitated,0.375,0.25,0.375
hesitatingly,0.4,0.2,0.4
hesitation,0.5625,0.125,0.3125
hitherto,0.4444444444444444,0.1111111111111111,0.4444444444444444
holidays,0.14285714285714285,0.5714285714285714,0.2857142857142857
honour,0.42857142857142855,0.25,0.32142857142857145
honourable,0.5263157894736842,0.2631578947368421,0.21052631578947367
honourably,0.3333333333333333,0.3333333333333333,0.3333333333333333
honoured,0.4166666666666667,0.25,0.3333333333333333
honours,0.1111111111111111,0.7777777777777778,0.1111111111111111
horrible,0.5555555555555556,0.1111111111111111,0.3333333333333333
hospitable,0.16666666666666666,0.6666666666666666,0.16666666666666666
hospitality,0.42857142857142855,0.42857142857142855,0.14285714285714285
house,0.27300613496932513,0.27300613496932513,0.4539877300613497
housekeepers,0.3333333333333333,0.3333333333333333,0.3333333333333333
housekeeping,0.25,0.25,0.5
housemaid,0.2,0.2,0.6
houses,0.42105263157894735,0.3157894736842105,0.2631578947368421
however,0.33879781420765026,0.24316939890710382,0.4180327868852459
humour,0.35714285714285715,0.32142857142857145,0.32142857142857145
hurried,0.32,0.24,0.44
idea,0.6037735849056604,0.25157232704402516,0.14465408805031446
ideas,0.4166666666666667,0.2777777777777778,0.3055555555555556
ignorance,0.21052631578947367,0.15789473684210525,0.631578947368421
ignorant,0.5625,0.125,0.3125
illdisposed,0.16666666666666666,0.16666666666666666,0.6666666666666666
illiberal,0.25,0.25,0.5
illjudged,0.3333333333333333,0.16666666666666666,0.5
image,0.3333333333333333,0.3333333333333333,0.3333333333333333
imaginary,0.4444444444444444,0.2222222222222222,0.3333333333333333
imagination,0.4642857142857143,0.10714285714285714,0.42857142857142855
imaginations,0.4,0.4,0.2
imagine,0.6206896551724138,0.20689655172413793,0.1724137931034483
imagined,0.5277777777777778,0.25,0.2222222222222222
imagining,0.4,0.2,0.4
immediate,0.3111111111111111,0.17777777777777778,0.5111111111111111
immediately,0.40476190476190477,0.17261904761904762,0.4226190476190476
impatience,0.38461538461538464,0.15384615384615385,0.46153846153846156
impatient,0.4444444444444444,0.2222222222222222,0.3333333333333333
imperfection,0.5,0.25,0.25
implied,0.4,0.3,0.3
importance,0.3333333333333333,0.2777777777777778,0.3888888888888889
important,0.4722222222222222,0.19444444444444445,0.3333333333333333
impose,0.3333333333333333,0.3333333333333333,0.3333333333333333
impossibility,0.3333333333333333,0.2222222222222222,0.4444444444444444
impossible,0.41379310344827586,0.1724137931034483,0.41379310344827586
impression,0.3181818181818182,0.36363636363636365,0.3181818181818182
improve,0.4666666666666667,0.26666666666666666,0.26666666666666666
improved,0.18181818181818182,0.5909090909090909,0.22727272727272727
improvement,0.375,0.2916666666666667,0.3333333333333333
improving,0.1111111111111111,0.2222222222222222,0.6666666666666666
imprudence,0.16666666666666666,0.2222222222222222,0.6111111111111112
imprudent,0.5,0.25,0.25
impulse,0.14285714285714285,0.42857142857142855,0.42857142857142855
incapable,0.2857142857142857,0.14285714285714285,0.5714285714285714
incessant,0.7142857142857143,0.14285714285714285,0.14285714285714285
inclination,0.42857142857142855,0.22448979591836735,0.3469387755102041
inclined,0.3333333333333333,0.2777777777777778,0.3888888888888889
included,0.45454545454545453,0.45454545454545453,0.09090909090909091
including,0.6,0.2,0.2
income,0.24324324324324326,0.13513513513513514,0.6216216216216216
incommoded,0.5,0.25,0.25
incompatible,0.3333333333333333,0.3333333333333333,0.3333333333333333
incomprehensible,0.25,0.25,0.5
inconstancy,0.2222222222222222,0.1111111111111111,0.6666666666666666
inconvenience,0.35714285714285715,0.14285714285714285,0.5
inconvenient,0.125,0.75,0.125
increase,0.43333333333333335,0.16666666666666666,0.4
increased,0.34285714285714286,0.22857142857142856,0.42857142857142855
increasing,0.5294117647058824,0.17647058823529413,0.29411764705882354
incumbent,0.2857142857142857,0.14285714285714285,0.5714285714285714
indecision,0.25,0.25,0.5
indeed,0.5248447204968945,0.1956521739130435,0.2795031055900621
independence,0.43478260869565216,0.2608695652173913,0.30434782608695654
independent,0.5,0.1111111111111111,0.3888888888888889
indifference,0.32558139534883723,0.23255813953488372,0.4418604651162791
indifferent,0.4146341463414634,0.21951219512195122,0.36585365853658536
indignant,0.3333333333333333,0.16666666666666666,0.5
indignantly,0.3333333333333333,0.3333333333333333,0.3333333333333333
indignation,0.35,0.15,0.5
indispensable,0.42857142857142855,0.14285714285714285,0.42857142857142855
indisposed,0.375,0.125,0.5
indisposition,0.16666666666666666,0.25,0.5833333333333334
individual,0.5,0.25,0.25
indubitable,0.6666666666666666,0.16666666666666666,0.16666666666666666
induce,0.7,0.2,0.1
induced,0.5217391304347826,0.2608695652173913,0.21739130434782608
inducement,0.5714285714285714,0.14285714285714285,0.2857142857142857
indulge,0.6363636363636364,0.09090909090909091,0.2727272727272727
